EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
13,1.593583E-06,0.003212002,0.002599295,1.666212E-05,0.002214459,0.009324833,0.002685465,0.0004112578,6.800442E-05,1.998542E-05,0.004967318,0.001189558,0.109075,1.502034E-05,0.003124048,0.0003188798,0.04938643,0,0,0,0,0
14,1.651557E-06,0.003200336,0.00260299,1.201319E-05,0.002069421,0.009551463,0.002749719,0.0004197003,6.983207E-05,2.038412E-05,0.004971619,0.001137962,0.1028694,1.46027E-05,0.003088932,0.0002912446,0.05067877,0,0,0,0,0
15,1.704303E-06,0.003188167,0.002606321,8.90447E-06,0.001858936,0.009589721,0.002766058,0.0004224336,7.068665E-05,2.054977E-05,0.004971081,0.001093627,0.09706926,1.404755E-05,0.003038489,0.0002696388,0.05104456,0,0,0,0,0
16,1.74871E-06,0.003172422,0.002607579,6.938744E-06,0.001605485,0.009389577,0.002730059,0.0004186912,7.044407E-05,2.044649E-05,0.004964556,0.001055068,0.09157906,1.343549E-05,0.00296697,0.0002562196,0.05044339,0,0,0,0,0
17,1.785018E-06,0.003150397,0.002605012,5.495956E-06,0.001342799,0.008917833,0.002642801,0.0004084364,6.909113E-05,2.006889E-05,0.004950979,0.001019427,0.08631973,1.282187E-05,0.002871395,0.0002497089,0.04890759,0,0,0,0,0
18,1.806693E-06,0.003121911,0.002597566,5.654737E-06,0.001104388,0.008319008,0.002536576,0.0003957887,6.724845E-05,1.959336E-05,0.004930852,0.0009853266,0.08127324,1.231748E-05,0.002758983,0.0002524881,0.04684623,0,0,0,0,0
19,1.80221E-06,0.003088442,0.002585455,5.829237E-06,0.0009220872,0.007724293,0.002437182,0.0003840586,6.542393E-05,1.915614E-05,0.004907355,0.0009515451,0.07645603,1.199827E-05,0.002640109,0.0002694113,0.04473277,0,0,0,0,0
20,1.769909E-06,0.0030521,0.002569607,6.034743E-06,0.000796877,0.007223654,0.002365794,0.0003759536,6.404264E-05,1.887101E-05,0.004883145,0.0009178625,0.07190647,1.18833E-05,0.002525756,0.0003037408,0.04296958,0,0,0,0,0
21,1.722724E-06,0.003013357,0.00255099,5.57874E-06,0.0007004726,0.006745265,0.002306228,0.0003691787,6.278179E-05,1.86314E-05,0.004860051,0.0008819656,0.06762592,1.185783E-05,0.002418347,0.0003431756,0.04154764,0,0,0,0,0
22,1.677222E-06,0.002971951,0.002529698,5.883151E-06,0.0005976025,0.006267014,0.002246764,0.0003620356,6.140245E-05,1.83687E-05,0.004836559,0.000838807,0.06359154,1.176402E-05,0.002315592,0.0003669865,0.04025914,0,0,0,0,0
23,1.632954E-06,0.002929656,0.002506068,7.237883E-06,0.0004955924,0.005870914,0.002204963,0.0003567895,6.024799E-05,1.818958E-05,0.00481227,0.0007897421,0.05980503,1.153823E-05,0.002220961,0.0003751667,0.03922097,0,0,0,0,0
24,1.578775E-06,0.002890679,0.002481572,7.642675E-06,0.0004389276,0.005713553,0.002227551,0.0003596541,6.024758E-05,1.837397E-05,0.00478997,0.000740885,0.05631959,1.130684E-05,0.002146825,0.0003887362,0.03899994,0,0,0,0,0
25,1.517922E-06,0.001931062,0.001130757,8.577614E-06,0.000405039,0.005255213,0.00218012,0.0003480401,5.777972E-05,1.774645E-05,0.004775677,0.001277508,0.05528746,1.422107E-05,0.00170615,0.003802187,0.03147686,0,0,0,0,0
26,1.470278E-06,0.001918999,0.001128758,8.881282E-06,0.0003955221,0.005205774,0.002313729,0.0003637784,5.994028E-05,1.847826E-05,0.004771099,0.001129,0.05222351,1.430034E-05,0.001701238,0.003859407,0.03317931,0,0,0,0,0
27,1.445007E-06,0.001910679,0.001127688,9.191865E-06,0.0003808579,0.005051162,0.002450851,0.0003797054,6.223193E-05,1.921941E-05,0.00477087,0.001024163,0.04946043,1.430167E-05,0.001705639,0.003672959,0.03503354,0,0,0,0,0
28,1.434994E-06,0.001907135,0.001127771,1.050236E-05,0.0003676912,0.004883888,0.002606235,0.0003993561,6.517237E-05,2.014276E-05,0.004774011,0.000955657,0.0469994,1.434041E-05,0.001721703,0.003440432,0.0371611,0,0,0,0,0
29,1.434457E-06,0.001906016,0.001129122,1.052322E-05,0.0003521828,0.004596627,0.00269754,0.0004142025,6.749894E-05,2.084276E-05,0.004781302,0.0009077947,0.04475886,1.423539E-05,0.001735832,0.00316804,0.03899094,0,0,0,0,0
30,1.444366E-06,0.0019049,0.001130947,7.735152E-06,0.0003880843,0.004081858,0.002698172,0.0004217038,6.881421E-05,2.122374E-05,0.004784836,0.0008705159,0.04267146,1.387873E-05,0.001736933,0.002855445,0.04006001,0,0,0,0,0
31,1.458292E-06,0.001900892,0.001132483,5.630527E-06,0.000390848,0.003580269,0.002609714,0.0004206386,6.890418E-05,2.122825E-05,0.004782062,0.0008372912,0.04067357,1.329667E-05,0.001719004,0.002549917,0.04019389,0,0,0,0,0
32,1.472877E-06,0.001892349,0.001133104,4.986999E-06,0.0003532501,0.003119676,0.002447363,0.0004115757,6.781516E-05,2.087805E-05,0.00477141,0.0008041317,0.03872579,1.259056E-05,0.001681002,0.002276139,0.03941294,0,0,0,0,0
33,1.48034E-06,0.001879374,0.001132367,4.476708E-06,0.000305411,0.002749691,0.002256171,0.0003990099,6.618301E-05,2.038017E-05,0.004753606,0.0007707011,0.03682103,1.195565E-05,0.001629208,0.002081592,0.03806692,0,0,0,0,0
34,1.471121E-06,0.001862353,0.001130213,4.526541E-06,0.0002903814,0.002306645,0.002069267,0.0003858135,6.441258E-05,1.985073E-05,0.004731695,0.000738431,0.03496285,1.152972E-05,0.001570291,0.002009807,0.03650232,0,0,0,0,0
35,1.445333E-06,0.001841984,0.001126645,5.257575E-06,0.0002947956,0.001828257,0.001900793,0.0003731428,6.265796E-05,1.932707E-05,0.004707427,0.000708556,0.03315707,1.133976E-05,0.001508684,0.002054331,0.03490954,0,0,0,0,0
36,1.4083E-06,0.001819016,0.001121774,6.246007E-06,0.0002621202,0.001542101,0.001754764,0.0003613585,6.094969E-05,1.881331E-05,0.004681592,0.0006815069,0.03140942,1.131807E-05,0.00144702,0.002163538,0.0333649,0,0,0,0,0
37,1.36498E-06,0.0009305682,0.002871427,5.466879E-06,0.0001895904,0.00102721,0.001215473,0.000272211,4.594736E-05,1.421786E-05,0.004654563,0.0002041325,0.02871045,1.326161E-05,0.002756827,0.0002715997,0.03752166,0,0,0,0,0
38,1.316707E-06,0.0009193032,0.002829249,5.637699E-06,0.0001793404,0.0008999809,0.001094048,0.0002660856,4.475376E-05,1.390739E-05,0.004626819,0.0002232593,0.02723383,1.322848E-05,0.002592669,0.0002893102,0.03591869,0,0,0,0,0
39,1.265633E-06,0.0009072619,0.002786238,5.616379E-06,0.000177455,0.0007846832,0.0009734764,0.0002610632,4.3662E-05,1.363638E-05,0.004599314,0.0002403452,0.02582769,1.306874E-05,0.002448342,0.0002990928,0.03457194,0,0,0,0,0
40,1.217694E-06,0.0008944301,0.002742477,5.407247E-06,0.0001823904,0.0006639707,0.0008538261,0.0002555098,4.257011E-05,1.336854E-05,0.004571616,0.0002547626,0.02448904,1.27136E-05,0.002319644,0.000296709,0.03337203,0,0,0,0,0
41,1.173765E-06,0.0008809468,0.002698045,4.332678E-06,0.0001874288,0.0006016879,0.0007484955,0.0002483995,4.155376E-05,1.313053E-05,0.004543387,0.0002660697,0.02321779,1.217339E-05,0.002204459,0.0002853359,0.03230559,0,0,0,0,0
42,1.134802E-06,0.0008664816,0.002652926,3.335856E-06,0.0001636653,0.000687209,0.0006279413,0.0002379717,4.042954E-05,1.285241E-05,0.004514718,0.0002734059,0.02200542,1.148049E-05,0.002096723,0.0002657717,0.03124926,0,0,0,0,0
43,1.09497E-06,0.0008518004,0.00260729,2.65276E-06,0.0001544507,0.0007485586,0.0005493363,0.0002292848,3.988228E-05,1.277941E-05,0.004485487,0.0002778848,0.02087075,1.07936E-05,0.002004334,0.0002520753,0.03050226,0,0,0,0,0
44,1.05105E-06,0.0008371225,0.002562375,2.293188E-06,0.0001580927,0.0007386119,0.0004991234,0.0002209163,3.965743E-05,1.278177E-05,0.004459387,0.0002800245,0.01981718,1.021047E-05,0.001928731,0.0002472455,0.03016192,0,0,0,0,0
45,1.015627E-06,0.0008224474,0.002518148,1.76774E-06,0.0001568628,0.0007230155,0.0004663639,0.0002115285,3.944831E-05,1.276332E-05,0.004434494,0.000278597,0.01883731,9.707375E-06,0.001859976,0.000241192,0.02989507,0,0,0,0,0
46,9.89725E-07,0.0008076669,0.002474556,1.734819E-06,0.0001479511,0.0007369634,0.0004077635,0.0002015356,3.915644E-05,1.269769E-05,0.004409431,0.0002723812,0.01792246,9.223697E-06,0.001792638,0.0002312257,0.02954066,0,0,0,0,0
47,9.661514E-07,0.0007934348,0.002431903,2.165748E-06,0.0001453472,0.0007731201,0.0003378928,0.0001948554,3.935882E-05,1.279332E-05,0.004384318,0.0002624009,0.01708545,8.835184E-06,0.001735475,0.0002256126,0.02938068,0,0,0,0,0
48,9.424729E-07,0.0007796868,0.002390839,2.56525E-06,0.0001445839,0.0007309103,0.0003090205,0.0001893376,3.964374E-05,1.286803E-05,0.004361772,0.0002477951,0.01631739,8.51867E-06,0.001685891,0.0002213677,0.02935024,0,0,0,0,0
49,9.253023E-07,0.0004183118,0.0006079815,5.59977E-06,0.0002936592,0.001450325,0.0005815831,0.0003673469,8.278086E-05,2.673773E-05,0.004338737,0.0002971256,0.00836883,9.644693E-06,0.001249727,8.117143E-05,0.02525196,0,0,0,0,0
50,9.101133E-07,0.0004116176,0.0006042816,5.894268E-06,0.0002705401,0.001421928,0.0005382182,0.0003424992,8.307807E-05,2.665778E-05,0.004314187,0.0002773659,0.008242028,9.316483E-06,0.001220362,7.703112E-05,0.02500883,0,0,0,0,0
51,8.901208E-07,0.0004051642,0.0006006884,6.131539E-06,0.0002569327,0.001428724,0.0004914427,0.0003162606,8.384055E-05,2.672012E-05,0.004290032,0.0002604361,0.008119483,9.083881E-06,0.001193788,7.492627E-05,0.02484127,0,0,0,0,0
52,8.636412E-07,0.0003993605,0.0005973833,6.983351E-06,0.0002597259,0.001507375,0.0004393781,0.0002942483,8.595272E-05,2.732954E-05,0.004268044,0.0002484484,0.008015912,9.085838E-06,0.001179725,7.738091E-05,0.02507687,0,0,0,0,0
53,8.34018E-07,0.0003949035,0.0005947996,8.608939E-06,0.0002466017,0.001740586,0.0004485218,0.0002831605,9.007152E-05,2.882546E-05,0.004253045,0.0002452134,0.007954706,9.545462E-06,0.001192679,8.721193E-05,0.02619202,0,0,0,0,0
54,8.114924E-07,0.0003924679,0.0005934638,1.050905E-05,0.000251082,0.00185078,0.0006270108,0.0002717129,9.622372E-05,3.127025E-05,0.004249922,0.0002534514,0.00795661,1.057177E-05,0.001241601,0.0001028122,0.02843172,0,0,0,0,0
55,8.023816E-07,0.0003925657,0.0005937708,1.230331E-05,0.0002625641,0.00204969,0.0008022349,0.0002733083,0.0001042769,3.459677E-05,0.00426128,0.0002726134,0.00803253,1.2032E-05,0.001327634,0.0001196429,0.03177171,0,0,0,0,0
56,8.059619E-07,0.0003955257,0.0005960952,1.394348E-05,0.0002987863,0.002326989,0.0008989042,0.0002848778,0.0001134799,3.862148E-05,0.004287608,0.0002990495,0.008182342,1.364884E-05,0.001445172,0.0001343318,0.03599496,0,0,0,0,0
57,8.17531E-07,0.0004015032,0.000600683,1.623576E-05,0.0003340858,0.002596097,0.001012794,0.0003044964,0.0001232214,4.317001E-05,0.004327625,0.0003284448,0.008399738,1.517218E-05,0.001585465,0.000146217,0.04081759,0,0,0,0,0
58,8.328523E-07,0.0004107086,0.0006078292,2.052149E-05,0.0004060927,0.002724782,0.001169526,0.0003055358,0.0001339402,4.832388E-05,0.004380336,0.0003579899,0.008684914,1.656353E-05,0.001744911,0.0001575475,0.04615159,0,0,0,0,0
59,8.468476E-07,0.0004230747,0.0006177789,2.701524E-05,0.0005061502,0.002792503,0.001314459,0.0002841814,0.0001453838,5.382327E-05,0.004445813,0.000383069,0.009031079,1.774571E-05,0.001915282,0.0001696705,0.05176244,0,0,0,0,0
60,8.511582E-07,0.0004378011,0.00063059,3.360759E-05,0.0006144422,0.002841508,0.001327533,0.0002827494,0.0001559559,5.886801E-05,0.004519306,0.0004004892,0.009417081,1.848199E-05,0.002073535,0.000181121,0.05692457,0,0,0,0,0
61,8.428029E-07,0.0002265442,0.0003817479,0.000567761,0.009420895,0.03790845,0.01774902,0.00369219,0.002111686,0.0008493941,0.004592924,0.0002449171,0.01146516,5.259777E-05,0.001055052,8.342227E-05,0.04719308,0,0,0,0,0
62,8.216384E-07,0.0002352805,0.0003931791,0.0007225553,0.01038859,0.03563361,0.01820701,0.003597406,0.002108037,0.0009006521,0.004664278,0.0002571145,0.0119601,5.302381E-05,0.001125486,9.052395E-05,0.05013304,0,0,0,0,0
63,7.885286E-07,0.0002440707,0.0004063184,0.0008905161,0.01113719,0.03412189,0.01843721,0.003380816,0.002036314,0.0009403169,0.004730938,0.0002708067,0.01251731,5.373537E-05,0.001182936,0.000100045,0.05232125,0,0,0,0,0
64,7.472466E-07,0.0002527212,0.0004211757,0.001075259,0.01222042,0.03278887,0.01847273,0.003007347,0.001914592,0.0009695422,0.004790794,0.0002888803,0.01314714,5.539997E-05,0.001230807,0.0001127143,0.05387981,0,0,0,0,0
65,7.037481E-07,0.0002613557,0.0004380184,0.001276158,0.01444097,0.02869223,0.01974025,0.002888531,0.001788392,0.0009923701,0.004846088,0.000314732,0.01387297,5.88957E-05,0.001277819,0.000130309,0.05522043,0,0,0,0,0
66,6.601009E-07,0.0002698652,0.000457375,0.001424689,0.01827559,0.02580328,0.01870923,0.003571373,0.001590447,0.001002351,0.004899818,0.000350441,0.01470518,6.412316E-05,0.00132652,0.0001517704,0.05637863,0,0,0,0,0
67,6.174316E-07,0.0002781321,0.0004792818,0.001491908,0.0238605,0.02380648,0.01781272,0.003958205,0.001437233,0.001000948,0.004948832,0.0003968891,0.01564682,7.045753E-05,0.001379078,0.0001738909,0.05735785,0,0,0,0,0
68,5.780569E-07,0.0002862072,0.0005040571,0.001555766,0.03071241,0.02401824,0.01697323,0.003844327,0.001329307,0.0009931234,0.004993446,0.0004542258,0.01670648,7.772973E-05,0.001440765,0.0001961497,0.05839459,0,0,0,0,0
69,5.429982E-07,0.0002940774,0.000532268,0.001620295,0.03821883,0.02416451,0.01602385,0.003721465,0.001258158,0.0009790292,0.005035371,0.000521139,0.01788786,8.545654E-05,0.001514034,0.0002171814,0.05956809,0,0,0,0,0
70,5.142236E-07,0.0003019677,0.00056458,0.001756454,0.04643923,0.02519679,0.01424954,0.003743947,0.001119445,0.0009669252,0.005074634,0.0005960048,0.01921128,9.351947E-05,0.001604821,0.0002373894,0.06118328,0,0,0,0,0
71,4.90776E-07,0.0003097512,0.0006019067,0.001775856,0.05518976,0.02646635,0.01236828,0.003730138,0.0009237607,0.0009515626,0.005113307,0.0006751755,0.02067283,0.0001009541,0.001710883,0.000252606,0.06305058,0,0,0,0,0
72,4.723226E-07,0.0003171893,0.0006438546,0.001771649,0.06284858,0.02920481,0.010912,0.003373561,0.0008329462,0.0009365051,0.005147307,0.0007547197,0.02225754,0.0001074137,0.001829457,0.0002603103,0.06507111,0,0,0,0,0
73,4.584597E-07,0.00044758,0.0008508852,0.001595116,0.05862805,0.02638258,0.008443753,0.00267271,0.0006419424,0.0007752639,0.005177303,0.001552048,0.02543949,4.309231E-05,0.003289959,0.0001117881,0.06141758,0,0,0,0,0
74,4.487523E-07,0.0004559963,0.0009130137,0.001528207,0.06272475,0.02664539,0.00731428,0.002528748,0.0005820621,0.0007428103,0.005201722,0.001635549,0.02717425,4.44088E-05,0.003472569,0.0001091481,0.06309865,0,0,0,0,0
75,4.446725E-07,0.0004629007,0.0009779456,0.001608528,0.06335918,0.02776633,0.006593679,0.002407117,0.0005143667,0.0007042045,0.005219202,0.001707381,0.02887161,4.518659E-05,0.003645634,0.000104806,0.06447184,0,0,0,0,0
76,4.475724E-07,0.0004684117,0.001044959,0.001729097,0.06179932,0.03049416,0.006005646,0.002304478,0.0004324779,0.0006605161,0.005231403,0.001766327,0.03047726,4.560368E-05,0.003800164,0.0001000227,0.06549614,0,0,0,0,0
77,4.585417E-07,0.0004723797,0.001112283,0.001645334,0.06020026,0.03685971,0.005009742,0.002299773,0.000391448,0.0006149845,0.005238021,0.001811903,0.03193684,4.566086E-05,0.003926817,9.454341E-05,0.06602997,0,0,0,0,0
78,4.782875E-07,0.0004741744,0.001176013,0.001288684,0.05877645,0.04762778,0.004303813,0.002016833,0.0004555897,0.0005596276,0.005238634,0.00184256,0.03318989,4.528683E-05,0.004012955,8.804162E-05,0.06590883,0,0,0,0,0
79,5.076503E-07,0.0004729585,0.001231671,0.0008788016,0.05558842,0.06056006,0.003815518,0.001782997,0.0004760331,0.0005101609,0.005232925,0.001857683,0.03418463,4.443618E-05,0.00404805,8.073517E-05,0.06506334,0,0,0,0,0
80,5.471104E-07,0.0004688349,0.001278391,0.0006100249,0.05184418,0.07217631,0.003707104,0.001611872,0.0004378847,0.0004696906,0.005221937,0.001859743,0.03492006,4.332687E-05,0.004039038,7.480129E-05,0.06395303,0,0,0,0,0
81,5.947489E-07,0.0004627974,0.001318109,0.0005486481,0.04810051,0.08325129,0.003648069,0.001458548,0.0004065077,0.0004398381,0.005209469,0.001855304,0.03544467,4.236355E-05,0.004004253,7.301405E-05,0.063361,0,0,0,0,0
82,6.524E-07,0.0004555963,0.00135295,0.0004870319,0.04533838,0.09217293,0.003668166,0.00125928,0.0003935372,0.0004065366,0.005198188,0.001849726,0.03580605,4.158926E-05,0.003954428,7.332267E-05,0.06336793,0,0,0,0,0
83,7.253286E-07,0.0004472153,0.001383415,0.0004212181,0.04177476,0.1033133,0.003727916,0.001080748,0.0003803067,0.0003711359,0.00518695,0.001844951,0.03602818,4.075489E-05,0.003891453,7.189118E-05,0.06360964,0,0,0,0,0
84,8.156648E-07,0.000437944,0.001409922,0.0003630433,0.03855892,0.1125672,0.004058971,0.0009518043,0.0003358678,0.0003499501,0.005175123,0.001840638,0.03612633,3.967992E-05,0.003818166,6.853738E-05,0.06397086,0,0,0,0,0
85,9.244014E-07,0.0004461182,0.001839787,0.0005358277,0.0518993,0.1689802,0.006110009,0.001245715,0.0004431209,0.000477259,0.005162721,0.001352082,0.03477856,1.982972E-05,0.003528022,1.407604E-05,0.06606966,0,0,0,0,0
86,1.053844E-06,0.0004353147,0.001864286,0.0004763565,0.04678318,0.177522,0.006095757,0.001074267,0.0004144155,0.000448612,0.005149025,0.001352247,0.03473001,1.898198E-05,0.003441467,1.280601E-05,0.06608959,0,0,0,0,0
87,1.202995E-06,0.0004240821,0.00188492,0.0004403878,0.04390547,0.1742962,0.006381995,0.0009623877,0.0003922342,0.000418611,0.005133557,0.001331893,0.03458341,1.794371E-05,0.003343235,1.153252E-05,0.06583343,0,0,0,0,0
88,1.368504E-06,0.0004126015,0.001901801,0.00039608,0.04186156,0.1663207,0.007128127,0.0008770458,0.0003753737,0.0003861434,0.005116681,0.001289027,0.03434101,1.6759E-05,0.003233962,1.037524E-05,0.06531014,0,0,0,0,0
89,1.549463E-06,0.0004009538,0.00191477,0.0003466643,0.0373291,0.1664516,0.00891272,0.0007258795,0.0003767098,0.0003610815,0.005098185,0.001224494,0.0340033,1.54829E-05,0.003113881,9.351943E-06,0.06447457,0,0,0,0,0
90,1.729977E-06,0.0003895779,0.001923898,0.0003318994,0.03067373,0.1818792,0.01233522,0.0006306289,0.0003385349,0.0003549403,0.005078711,0.001144229,0.03359114,1.429423E-05,0.002992398,8.782525E-06,0.06401736,0,0,0,0,0
91,1.886839E-06,0.0003792931,0.001931068,0.0003465364,0.02505685,0.2041964,0.01754874,0.0005819107,0.0003165538,0.0003523781,0.00506254,0.001059221,0.03315946,1.343755E-05,0.002886304,9.064021E-06,0.0651161,0,0,0,0,0
92,2.031754E-06,0.0003708394,0.001938909,0.0003565262,0.02176968,0.2268002,0.02389391,0.0006086522,0.0003107536,0.0003499596,0.0050542,0.0009820248,0.03277863,1.306134E-05,0.002809636,1.010202E-05,0.06849362,0,0,0,0,0
93,2.192559E-06,0.0003647433,0.001949885,0.0003310762,0.02208488,0.2380553,0.03120791,0.0006527473,0.0003091248,0.0003563426,0.005056609,0.000920793,0.03250566,1.311834E-05,0.002766783,1.133879E-05,0.07402509,0,0,0,0,0
94,2.389739E-06,0.0003613777,0.00196515,0.0002873599,0.02240856,0.2479782,0.03860749,0.000730396,0.0002937133,0.0003650856,0.005069205,0.0008756285,0.03235957,1.340942E-05,0.002750838,1.225297E-05,0.08078333,0,0,0,0,0
95,2.624051E-06,0.0003612964,0.001985357,0.0002670496,0.02249007,0.2521218,0.0483192,0.0008336848,0.0002776942,0.0003722423,0.005089492,0.0008435242,0.03234994,1.381086E-05,0.002757182,1.284752E-05,0.0881685,0,0,0,0,0
96,2.880734E-06,0.0003648408,0.002011045,0.000244705,0.02261049,0.2551531,0.05852688,0.00100809,0.0002700074,0.0003793899,0.005117259,0.0008222694,0.03248905,1.431528E-05,0.00278583,1.340972E-05,0.09609911,0,0,0,0,0
97,3.146969E-06,0.0007254252,0.002881752,0.0004376667,0.0414372,0.4232793,0.1130691,0.001989851,0.0004599848,0.0006658648,0.005152491,0.0005148413,0.03192973,6.040042E-06,0.001260256,4.275791E-05,0.09384257,0,0,0,0,0
98,3.414774E-06,0.0007460125,0.002930889,0.0004331202,0.04073321,0.4076637,0.1296834,0.002200507,0.0004354426,0.0006835087,0.005192537,0.0005255152,0.03238222,6.249634E-06,0.001301081,4.519038E-05,0.1006212,0,0,0,0,0
99,3.666058E-06,0.0007740674,0.002988047,0.0004335552,0.04102391,0.4015315,0.1371566,0.002529269,0.0004292896,0.0007009004,0.005236787,0.0005431675,0.03298598,6.493971E-06,0.001347931,4.920518E-05,0.1073358,0,0,0,0,0
100,3.886851E-06,0.0008100388,0.003054065,0.0004806317,0.0406658,0.4031867,0.1411265,0.003099406,0.0004313382,0.0007172764,0.00528819,0.000570255,0.03377258,6.822714E-06,0.001403916,5.586019E-05,0.1143402,0,0,0,0,0
101,4.094732E-06,0.0008524934,0.003130122,0.000529027,0.03832515,0.3749305,0.1520844,0.004130553,0.0003863899,0.0007356083,0.005343602,0.0006041609,0.0346933,7.096065E-06,0.001456511,6.306321E-05,0.1194633,0,0,0,0,0
102,4.306773E-06,0.0008991717,0.003211457,0.0005605125,0.03536527,0.3088636,0.1726898,0.00581686,0.0003503654,0.0007317545,0.005391299,0.0006416164,0.03565934,7.236846E-06,0.001496764,6.905806E-05,0.1215885,0,0,0,0,0
103,4.504863E-06,0.0009472383,0.003293335,0.0005820942,0.03189617,0.2363061,0.185892,0.007942411,0.0003213703,0.0007113824,0.005428063,0.0006782779,0.03656719,7.244814E-06,0.001519449,7.35784E-05,0.1206707,0,0,0,0,0
104,4.680907E-06,0.0009941632,0.003370305,0.0005993451,0.02780645,0.1797183,0.1828695,0.009810003,0.0003171191,0.0006717496,0.005452671,0.0007101612,0.03732372,7.134869E-06,0.001522084,7.624234E-05,0.1170851,0,0,0,0,0
105,4.811043E-06,0.00103849,0.0034365,0.0006158718,0.02402563,0.1514291,0.163338,0.01129236,0.0003102513,0.0006290317,0.005466208,0.0007350086,0.03788269,6.963068E-06,0.001508545,7.809366E-05,0.1120326,0,0,0,0,0
106,4.866004E-06,0.001079499,0.003488876,0.0007542443,0.02051529,0.1298201,0.1432249,0.0122765,0.0003117142,0.000579136,0.005472735,0.0007514028,0.03823835,6.781373E-06,0.001483271,8.0818E-05,0.1065539,0,0,0,0,0
107,4.843746E-06,0.001117085,0.003527001,0.000949141,0.01902908,0.1108916,0.123192,0.01358146,0.0003188407,0.0005306986,0.005474865,0.0007596483,0.03841753,6.631157E-06,0.001451344,8.567409E-05,0.1014765,0,0,0,0,0
108,4.74121E-06,0.001151844,0.003552453,0.001218867,0.01922063,0.09885648,0.1070439,0.0147642,0.000350958,0.0004931754,0.005476098,0.0007616873,0.03848225,6.566563E-06,0.001420288,9.518681E-05,0.09788987,0,0,0,0,0
